x,y,CHM.S,Slope.S,DistRoad.S,Height,Orientation,BHG,YCASC,Rat
574904.3066,8843468.287,-0.05226837,-0.889040933,-0.327873252,B,Horizontal,1,1,1
574974.3066,8843468.287,0.143129815,-0.510394721,-0.503481135,B,Horizontal,1,1,1
575044.3066,8843468.287,0.73501081,-0.369594901,-0.63733737,B,Horizontal,1,1,1
575114.3066,8843468.287,0.995407323,-0.63191401,-0.82305302,B,Horizontal,1,1,1
575184.3066,8843468.287,0,-0.724918978,-0.91665346,B,Horizontal,1,1,1
575254.3066,8843468.287,0.172798404,-0.565104108,0,B,Horizontal,1,1,1
575324.3066,8843468.287,-0.076491543,-0.545371466,0,B,Horizontal,1,1,1
575394.3066,8843468.287,-0.404500481,-0.75716731,0,B,Horizontal,1,1,1
575464.3066,8843468.287,0.217080347,-0.891653025,-0.91665346,B,Horizontal,1,1,1
575534.3066,8843468.287,0.313233596,-0.750204528,-0.91665346,B,Horizontal,1,1,1
575604.3066,8843468.287,-0.926767935,-0.554928683,0,B,Horizontal,1,1,1
575674.3066,8843468.287,-1.311117586,-0.449891807,0,B,Horizontal,1,1,1
575744.3066,8843468.287,-0.913565033,-0.500717934,-0.91665346,B,Horizontal,1,1,1
575814.3066,8843468.287,-1.122918955,-0.727288508,-0.91665346,B,Horizontal,1,1,1
575884.3066,8843468.287,-0.384339052,-0.876930549,0,B,Horizontal,1,1,1
575954.3066,8843468.287,-0.817474273,-0.961687742,0,B,Horizontal,1,1,1
576024.3066,8843468.287,-0.21201247,-0.89664548,-0.91665346,B,Horizontal,1,1,1
576094.3066,8843468.287,-1.281446021,0.617558664,-0.690682015,B,Horizontal,1,1,1
576164.3066,8843468.287,-1.481013072,0.192273049,-0.690682015,B,Horizontal,1,1,1
576234.3066,8843468.287,-1.477485455,-0.347360641,-0.91665346,B,Horizontal,1,1,1
576304.3066,8843468.287,-1.466910041,-0.399596093,0,B,Horizontal,1,1,1
576374.3066,8843468.287,-0.345352256,0.120859475,0,B,Horizontal,1,1,1
576444.3066,8843468.287,-1.130350609,1.5153868,-0.91665346,B,Horizontal,1,1,1
576514.3066,8843468.287,0.585855514,1.11613067,-0.690682015,B,Horizontal,1,1,1
576584.3066,8843468.287,1.829676275,0.466268279,-0.46471057,B,Horizontal,1,1,1
576654.3066,8843468.287,-0.103732013,-0.017097933,-0.690682015,B,Horizontal,1,1,1
576724.3066,8843468.287,1.352229355,-0.083898584,-0.91665346,B,Horizontal,1,1,1
576794.3066,8843468.287,0.727690743,0.191670969,0,B,Horizontal,1,1,1
576864.3066,8843468.287,0,0.365193344,0,B,Horizontal,1,1,1
576934.3066,8843468.287,-0.156291434,0.236631249,0,B,Horizontal,1,1,1
577004.3066,8843468.287,-1.143729073,0.977092488,-0.91665346,B,Horizontal,1,1,1
577074.3066,8843468.287,0.065972289,1.977296697,-0.82305302,B,Horizontal,1,1,1
577144.3066,8843468.287,0.722581202,2.424890645,-0.63733737,B,Horizontal,1,1,1
577214.3066,8843468.287,-0.87616983,0.976897435,-0.46471057,B,Horizontal,1,1,1
560414.3066,8843398.287,-1.275263205,-0.819512058,-0.91665346,B,Horizontal,1,1,1
560484.3066,8843398.287,-0.720972503,-0.901759501,0,B,Horizontal,1,1,1
560554.3066,8843398.287,-0.297829844,-0.843910461,0,B,Horizontal,1,1,1
560624.3066,8843398.287,-0.065498424,-0.721212546,0,B,Horizontal,1,1,1
560694.3066,8843398.287,-0.211772002,-0.599895979,0,B,Horizontal,1,1,1
560764.3066,8843398.287,-0.013944954,-0.313101006,-0.91665346,B,Horizontal,1,1,1
560834.3066,8843398.287,0.446088724,0.411483924,-0.82305302,B,Horizontal,1,1,1
560904.3066,8843398.287,-1.255963037,1.038039603,-0.63733737,B,Horizontal,1,1,1
560974.3066,8843398.287,-0.580449158,1.734765768,-0.503481135,B,Horizontal,1,1,1
561044.3066,8843398.287,1.012494918,2.611754251,-0.327873252,B,Horizontal,1,1,1
561114.3066,8843398.287,-1.049920627,2.085946812,-0.183909249,B,Horizontal,1,1,1
561184.3066,8843398.287,0.076858657,0.746837147,-0.012767729,B,Horizontal,1,1,1
561254.3066,8843398.287,0.620288098,0.464120763,-0.183909249,B,Horizontal,1,1,1
561324.3066,8843398.287,-1.027090051,0.498537279,-0.327873252,B,Horizontal,1,1,1
561394.3066,8843398.287,-0.548862026,-0.049744936,-0.503481135,B,Horizontal,1,1,1
561464.3066,8843398.287,0.100689791,-0.100241343,-0.690682015,B,Horizontal,1,1,1
561534.3066,8843398.287,-0.957683316,-0.341981947,-0.91665346,B,Horizontal,1,1,1
561604.3066,8843398.287,-1.480349505,-0.561088899,0,B,Horizontal,1,1,1
561674.3066,8843398.287,-1.509113501,-0.449336977,0,B,Horizontal,1,1,1
561744.3066,8843398.287,-1.491027579,-0.130675766,0,B,Horizontal,1,1,1
561814.3066,8843398.287,-1.455941842,0.22585309,0,B,Horizontal,1,1,1
561884.3066,8843398.287,-1.516618058,0.477250295,0,B,Horizontal,1,1,1
561954.3066,8843398.287,-0.840841951,0.638536286,0,B,Horizontal,1,1,1
562024.3066,8843398.287,-1.342308214,0.754473126,0,B,Horizontal,1,1,1
562094.3066,8843398.287,-1.310079088,0.491756757,0,B,Horizontal,1,1,1
562164.3066,8843398.287,-1.515293899,0.074573848,-0.91665346,B,Horizontal,1,1,1
562234.3066,8843398.287,-0.762491939,-0.120232417,-0.690682015,B,Horizontal,1,1,1
562304.3066,8843398.287,-0.729216877,-0.123201621,-0.46471057,B,Horizontal,1,1,1
562374.3066,8843398.287,-1.235563185,-0.059692947,-0.238739124,B,Horizontal,1,1,1
562444.3066,8843398.287,-0.714835623,0.000910004,-0.012767729,B,Horizontal,1,1,1
562514.3066,8843398.287,-1.465688542,0.040766358,0.213203766,B,Horizontal,1,1,1
562584.3066,8843398.287,-0.38801694,0.063259429,0.43917526,B,Horizontal,1,1,1
562654.3066,8843398.287,-1.31126488,0.15820496,0.665146656,B,Horizontal,1,1,1
562724.3066,8843398.287,-0.149659483,0.37251267,0.891118052,B,Horizontal,1,1,1
562794.3066,8843398.287,0.21851758,0.439077001,1.117089448,B,Horizontal,1,1,1
562864.3066,8843398.287,-0.974815547,0.228496769,1.301629905,B,Horizontal,1,1,1
562934.3066,8843398.287,0.237356338,-0.055064343,1.43384599,B,Horizontal,1,1,1
563004.3066,8843398.287,-1.01852468,0.180437639,1.578431601,B,Horizontal,1,1,1
563074.3066,8843398.287,-0.395543814,0.934813851,1.688789283,B,Horizontal,1,1,1
563144.3066,8843398.287,-1.371093039,1.302550521,1.795003832,B,Horizontal,1,1,1
563214.3066,8843398.287,-0.889030906,1.59434254,1.889100206,B,Horizontal,1,1,1
563284.3066,8843398.287,-1.15815645,2.239085667,1.996670703,B,Horizontal,1,1,1
563354.3066,8843398.287,-0.177053942,2.344157414,2.116381706,B,Horizontal,1,1,1
563424.3066,8843398.287,-0.570894387,2.008704738,2.246946624,B,Horizontal,1,1,1
563494.3066,8843398.287,-0.071803055,1.603707867,2.314073406,B,Horizontal,1,1,1
563564.3066,8843398.287,0.205096899,0.756552828,2.365395144,B,Horizontal,1,1,1
563634.3066,8843398.287,-0.172841184,-0.123948684,2.430297316,B,Horizontal,1,1,1
563704.3066,8843398.287,-0.768105199,-0.553557358,2.479973025,B,Horizontal,1,1,1
568324.3066,8843398.287,0.611525591,-0.32040252,3.624248076,B,Horizontal,1,1,1
568394.3066,8843398.287,1.284548117,0.883369756,3.432948226,B,Horizontal,1,1,1
568464.3066,8843398.287,-0.200480575,1.518965994,3.244946759,B,Horizontal,1,1,1
568534.3066,8843398.287,-0.050061935,1.662716688,3.060687095,B,Horizontal,1,1,1
568604.3066,8843398.287,-0.406250156,1.808015707,2.880682209,B,Horizontal,1,1,1
568674.3066,8843398.287,-0.723143602,2.249238086,2.705530048,B,Horizontal,1,1,1
568744.3066,8843398.287,-0.587618212,2.144120671,2.5359238,B,Horizontal,1,1,1
568814.3066,8843398.287,-0.340069012,1.981436016,2.372665733,B,Horizontal,1,1,1
568884.3066,8843398.287,-0.468803999,2.213233217,2.216682208,B,Horizontal,1,1,1
568954.3066,8843398.287,-0.036117355,2.530612204,2.053093947,B,Horizontal,1,1,1
569024.3066,8843398.287,0.551768847,2.587909285,1.897509974,B,Horizontal,1,1,1
569094.3066,8843398.287,-0.346523913,2.500483704,1.733521963,B,Horizontal,1,1,1
569164.3066,8843398.287,-0.133919107,2.479207449,1.578431601,B,Horizontal,1,1,1
569234.3066,8843398.287,-1.417271951,2.298755855,1.43384599,B,Horizontal,1,1,1
569304.3066,8843398.287,-0.860499753,1.776793641,1.301629905,B,Horizontal,1,1,1
569374.3066,8843398.287,-1.114480049,1.191779301,1.183893545,B,Horizontal,1,1,1
569444.3066,8843398.287,-1.266303004,0.440040577,1.082935817,B,Horizontal,1,1,1
569514.3066,8843398.287,-0.465164051,-0.181575761,0.989185446,B,Horizontal,1,1,1
569584.3066,8843398.287,0.213397253,-0.332506369,0.878525235,B,Horizontal,1,1,1
569654.3066,8843398.287,1.033172621,-0.373810495,0.788076012,B,Horizontal,1,1,1
569724.3066,8843398.287,0.366257961,-0.170444635,0.679215169,B,Horizontal,1,1,1
569794.3066,8843398.287,1.466858334,0.007012721,0.578322256,B,Horizontal,1,1,1
569864.3066,8843398.287,1.790747503,0.188250102,0.455234521,B,Horizontal,1,1,1
569934.3066,8843398.287,1.100590142,0.261979146,0.286543964,B,Horizontal,1,1,1
570004.3066,8843398.287,0.455403584,0.149298381,0.074268601,B,Horizontal,1,1,1
570074.3066,8843398.287,0.421356345,-0.034897061,-0.132049835,B,Horizontal,1,1,1
570144.3066,8843398.287,0.30433049,-0.230811678,-0.327873252,B,Horizontal,1,1,1
570214.3066,8843398.287,1.421944068,-0.294357148,-0.503481135,B,Horizontal,1,1,1
570284.3066,8843398.287,1.376897386,-0.134442654,-0.63733737,B,Horizontal,1,1,1
570354.3066,8843398.287,1.621985734,0.367847889,-0.82305302,B,Horizontal,1,1,1
570424.3066,8843398.287,-0.064456579,0.831283276,-0.91665346,B,Horizontal,1,1,1
570494.3066,8843398.287,0.012707642,0.674811864,0,B,Horizontal,1,1,1
570564.3066,8843398.287,0.876631793,0.497817864,0,B,Horizontal,1,1,1
570634.3066,8843398.287,-0.587278989,0.484581864,0,B,Horizontal,1,1,1
570704.3066,8843398.287,0.214326395,0.355712883,-0.91665346,B,Horizontal,1,1,1
570774.3066,8843398.287,-0.683960413,0.177408392,-0.91665346,B,Horizontal,1,1,1
570844.3066,8843398.287,1.666621778,-0.047867716,-0.82305302,B,Horizontal,1,1,1
570914.3066,8843398.287,1.554825605,-0.149955541,-0.690682015,B,Horizontal,1,1,1
570984.3066,8843398.287,0.414357646,-0.170258935,-0.63733737,B,Horizontal,1,1,1
571054.3066,8843398.287,1.244905564,-0.151711987,-0.503481135,B,Horizontal,1,1,1
571124.3066,8843398.287,1.55268761,-0.174000856,-0.428040471,B,Horizontal,1,1,1
571194.3066,8843398.287,1.160638498,-0.299869683,-0.327873252,B,Horizontal,1,1,1
571264.3066,8843398.287,1.807678878,-0.453871011,-0.183909249,B,Horizontal,1,1,1
571334.3066,8843398.287,1.801480626,-0.645923347,-0.327873252,B,Horizontal,1,1,1
571404.3066,8843398.287,1.065090792,-0.830131392,-0.503481135,B,Horizontal,1,1,1
571474.3066,8843398.287,1.779678133,-0.914169102,-0.63733737,B,Horizontal,1,1,1
571544.3066,8843398.287,-0.330941245,-0.76769309,-0.82305302,B,Horizontal,1,1,1
571614.3066,8843398.287,1.514882141,-0.60552585,-0.91665346,B,Horizontal,1,1,1
571684.3066,8843398.287,-1.103029797,-0.640527836,-0.91665346,B,Horizontal,1,1,1
571754.3066,8843398.287,-0.195975274,-0.748562872,0,B,Horizontal,1,1,1
571824.3066,8843398.287,1.453539382,-0.84821158,0,B,Horizontal,1,1,1
571894.3066,8843398.287,0.97232233,-0.939702905,-0.91665346,B,Horizontal,1,1,1
571964.3066,8843398.287,1.968226401,-0.991298973,-0.82305302,B,Horizontal,1,1,1
572034.3066,8843398.287,1.793708262,-0.99893644,-0.690682015,B,Horizontal,1,1,1
572104.3066,8843398.287,1.120809596,-1.049286346,-0.63733737,B,Horizontal,1,1,1
572174.3066,8843398.287,1.384480797,-1.000183741,-0.503481135,B,Horizontal,1,1,1
572244.3066,8843398.287,1.829921765,-0.953978326,-0.327873252,B,Horizontal,1,1,1
572314.3066,8843398.287,0.408802132,-0.994571212,-0.183909249,B,Horizontal,1,1,1
572384.3066,8843398.287,1.529263395,-1.010323841,-0.012767729,B,Horizontal,1,1,1
572454.3066,8843398.287,1.97123477,-0.848802346,0.135662636,B,Horizontal,1,1,1
572524.3066,8843398.287,1.31884717,-0.736566075,0.074268601,B,Horizontal,1,1,1
572594.3066,8843398.287,1.095650584,-0.691799472,-0.012767729,B,Horizontal,1,1,1
572664.3066,8843398.287,1.94099337,-0.713573437,-0.183909249,B,Horizontal,1,1,1
572734.3066,8843398.287,-0.170726994,-0.794942209,-0.327873252,B,Horizontal,1,1,1
572804.3066,8843398.287,0.563963752,-0.822607245,-0.428040471,B,Horizontal,1,1,1
572874.3066,8843398.287,1.566515395,-0.725718863,-0.503481135,B,Horizontal,1,1,1
572944.3066,8843398.287,2.057602636,-0.700201773,-0.63733737,B,Horizontal,1,1,1
573014.3066,8843398.287,1.584711416,-0.807177235,-0.82305302,B,Horizontal,1,1,1
573084.3066,8843398.287,0.352398931,-0.866095648,-0.91665346,B,Horizontal,1,1,1
573154.3066,8843398.287,0.216927102,-0.869304628,0,B,Horizontal,1,1,1
573224.3066,8843398.287,0.619673629,-0.882046426,0,B,Horizontal,1,1,1
573294.3066,8843398.287,1.126882871,-0.902150519,0,B,Horizontal,1,1,1
573364.3066,8843398.287,-0.145844716,-0.845831062,-0.91665346,B,Horizontal,1,1,1
573434.3066,8843398.287,1.119580658,-0.782632508,-0.82305302,B,Horizontal,1,1,1
573504.3066,8843398.287,1.876362533,-0.781456477,-0.690682015,B,Horizontal,1,1,1
573574.3066,8843398.287,0.143027155,-0.761127567,-0.63733737,B,Horizontal,1,1,1
573644.3066,8843398.287,1.842327196,-0.688931131,-0.503481135,B,Horizontal,1,1,1
573714.3066,8843398.287,1.957415911,-0.611418795,-0.327873252,B,Horizontal,1,1,1
573784.3066,8843398.287,0.985464231,-0.680907795,-0.183909249,B,Horizontal,1,1,1
573854.3066,8843398.287,-0.275533395,-0.872320102,-0.012767729,B,Horizontal,1,1,1
573924.3066,8843398.287,-0.038753026,-1.050316976,0.074268601,B,Horizontal,1,1,1
573994.3066,8843398.287,2.525441224,-0.935974292,0.175003729,B,Horizontal,1,1,1
574064.3066,8843398.287,0.703350031,-0.902330854,0.304298358,B,Horizontal,1,1,1
574134.3066,8843398.287,0.159297939,-0.972851039,0.455234521,B,Horizontal,1,1,1
574204.3066,8843398.287,1.783357508,-0.954398979,0.622268477,B,Horizontal,1,1,1
574274.3066,8843398.287,0.59737718,-0.923780962,0.774806406,B,Horizontal,1,1,1
574344.3066,8843398.287,-0.289321009,-0.895503375,0.720783441,B,Horizontal,1,1,1
574414.3066,8843398.287,2.118915638,-0.892715693,0.679215169,B,Horizontal,1,1,1
574484.3066,8843398.287,1.597109408,-0.916466295,0.622268477,B,Horizontal,1,1,1
574554.3066,8843398.287,0.502100257,-0.927509214,0.455234521,B,Horizontal,1,1,1
574624.3066,8843398.287,1.444109589,-0.965613894,0.304298358,B,Horizontal,1,1,1
574694.3066,8843398.287,1.882757177,-0.985819572,0.135662636,B,Horizontal,1,1,1
574764.3066,8843398.287,2.188865426,-1.006065244,-0.012767729,B,Horizontal,1,1,1
574834.3066,8843398.287,0.600586405,-1.07269408,-0.210920732,B,Horizontal,1,1,1
574904.3066,8843398.287,0.940145279,-0.901719592,-0.428040471,B,Horizontal,1,1,1
574974.3066,8843398.287,1.771453472,-0.674914882,-0.63733737,B,Horizontal,1,1,1
575044.3066,8843398.287,1.55598164,-0.427330027,-0.82305302,B,Horizontal,1,1,1
575114.3066,8843398.287,-1.025062155,-0.302289628,-0.91665346,B,Horizontal,1,1,1
575184.3066,8843398.287,-1.075561691,-0.493007056,0,B,Horizontal,1,1,1
575254.3066,8843398.287,0,-0.312078006,0,B,Horizontal,1,1,1
575324.3066,8843398.287,-1.482691332,-0.093566532,-0.91665346,B,Horizontal,1,1,1
575394.3066,8843398.287,0.272586394,-0.138826478,0,B,Horizontal,1,1,1
575464.3066,8843398.287,-0.315884522,-0.334822666,0,B,Horizontal,1,1,1
575534.3066,8843398.287,-1.295147342,-0.324593422,0,B,Horizontal,1,1,1
575604.3066,8843398.287,-1.456459603,-0.27280929,0,B,Horizontal,1,1,1
575674.3066,8843398.287,0,-0.349055875,-0.91665346,B,Horizontal,1,1,1
575744.3066,8843398.287,-1.473565053,-0.493587334,-0.82305302,B,Horizontal,1,1,1
575814.3066,8843398.287,-0.852612083,-0.692168224,-0.91665346,B,Horizontal,1,1,1
575884.3066,8843398.287,0.136110287,-0.898186308,0,B,Horizontal,1,1,1
575954.3066,8843398.287,-0.238320078,-0.861642754,-0.91665346,B,Horizontal,1,1,1
576024.3066,8843398.287,-0.0754709,-0.821466515,-0.82305302,B,Horizontal,1,1,1
576094.3066,8843398.287,-1.457615638,0.465828101,-0.91665346,B,Horizontal,1,1,1
576164.3066,8843398.287,-1.487729085,0.554706818,-0.82305302,B,Horizontal,1,1,1
576234.3066,8843398.287,-1.496590533,-0.635648297,-0.82305302,B,Horizontal,1,1,1
576304.3066,8843398.287,0,-0.202710815,-0.91665346,B,Horizontal,1,1,1
576374.3066,8843398.287,-1.320718479,-0.678700821,0,B,Horizontal,1,1,1
576444.3066,8843398.287,0.304866105,0.933072812,-0.91665346,B,Horizontal,1,1,1
576514.3066,8843398.287,1.394487865,1.575424261,-0.690682015,B,Horizontal,1,1,1
576584.3066,8843398.287,1.633331838,1.19620281,-0.46471057,B,Horizontal,1,1,1
576654.3066,8843398.287,0.000828898,0.723362893,-0.63733737,B,Horizontal,1,1,1
576724.3066,8843398.287,0.5381501,0.386225988,-0.82305302,B,Horizontal,1,1,1
576794.3066,8843398.287,-0.456801767,0.294694514,-0.91665346,B,Horizontal,1,1,1
576864.3066,8843398.287,-0.387705242,0.526513999,-0.91665346,B,Horizontal,1,1,1
576934.3066,8843398.287,0,0.122389367,0,B,Horizontal,1,1,1
577004.3066,8843398.287,-0.942353578,0.512983355,0,B,Horizontal,1,1,1
577074.3066,8843398.287,-0.117759166,1.780038575,-0.91665346,B,Horizontal,1,1,1
577144.3066,8843398.287,-0.596447299,2.46518642,-0.690682015,B,Horizontal,1,1,1
577214.3066,8843398.287,-0.201393537,1.187795557,-0.503481135,B,Horizontal,1,1,1
577284.3066,8843398.287,-0.770068841,-0.421201862,-0.327873252,B,Horizontal,1,1,1
560624.3066,8843328.287,-0.266921157,-0.864550402,0,B,Horizontal,1,1,1
560694.3066,8843328.287,0.103867771,-0.714645235,0,B,Horizontal,1,1,1
560764.3066,8843328.287,-1.506242383,-0.491800351,0,B,Horizontal,1,1,1
560834.3066,8843328.287,-0.036009303,-0.321383565,-0.91665346,B,Horizontal,1,1,1
560904.3066,8843328.287,0.755836922,0.018623228,-0.82305302,B,Horizontal,1,1,1
560974.3066,8843328.287,-1.265058629,1.331348584,-0.63733737,B,Horizontal,1,1,1
561044.3066,8843328.287,0.217793756,2.600302758,-0.503481135,B,Horizontal,1,1,1
561114.3066,8843328.287,-0.196669342,2.401286402,-0.327873252,B,Horizontal,1,1,1
561184.3066,8843328.287,-0.943301319,1.223550763,-0.183909249,B,Horizontal,1,1,1
561254.3066,8843328.287,0.092099871,0.620529312,-0.012767729,B,Horizontal,1,1,1
561324.3066,8843328.287,-1.448797338,0.760190344,-0.210920732,B,Horizontal,1,1,1
561394.3066,8843328.287,-0.746982919,0.35664152,-0.428040471,B,Horizontal,1,1,1
561464.3066,8843328.287,-0.241798597,0.034348776,-0.63733737,B,Horizontal,1,1,1
561534.3066,8843328.287,-0.481773313,-0.198949567,-0.82305302,B,Horizontal,1,1,1
561604.3066,8843328.287,-0.440397079,-0.315577624,-0.91665346,B,Horizontal,1,1,1
561674.3066,8843328.287,0,-0.025193623,0,B,Horizontal,1,1,1
561744.3066,8843328.287,-1.508884377,0.338137558,0,B,Horizontal,1,1,1
561814.3066,8843328.287,0,0.442488652,-0.91665346,B,Horizontal,1,1,1
561884.3066,8843328.287,-1.443808682,0.520582332,-0.91665346,B,Horizontal,1,1,1
561954.3066,8843328.287,-1.379863729,0.59465444,-0.91665346,B,Horizontal,1,1,1
562024.3066,8843328.287,-1.486186218,0.852142738,-0.91665346,B,Horizontal,1,1,1
562094.3066,8843328.287,-1.526959885,1.066835603,-0.91665346,B,Horizontal,1,1,1
562164.3066,8843328.287,-1.502647442,0.880855379,-0.82305302,B,Horizontal,1,1,1
562234.3066,8843328.287,-1.44157993,0.5004167,-0.63733737,B,Horizontal,1,1,1
562304.3066,8843328.287,-1.042768683,0.242385057,-0.428040471,B,Horizontal,1,1,1
562374.3066,8843328.287,-1.082773148,0.186909211,-0.210920732,B,Horizontal,1,1,1
562444.3066,8843328.287,-0.150468856,0.184625928,0.009607898,B,Horizontal,1,1,1
562514.3066,8843328.287,0.034782405,0.100631256,0.231905763,B,Horizontal,1,1,1
562584.3066,8843328.287,-1.167821319,-0.094769799,0.455234521,B,Horizontal,1,1,1
562654.3066,8843328.287,-0.153731643,-0.276936573,0.679215169,B,Horizontal,1,1,1
562724.3066,8843328.287,-1.053022728,-0.140246669,0.878525235,B,Horizontal,1,1,1
562794.3066,8843328.287,-1.449002657,0.22807131,0.989185446,B,Horizontal,1,1,1
562864.3066,8843328.287,-1.10687432,0.561834942,1.117089448,B,Horizontal,1,1,1
562934.3066,8843328.287,-0.970002454,0.564276277,1.259484436,B,Horizontal,1,1,1
563004.3066,8843328.287,-0.485781496,0.321365007,1.383812621,B,Horizontal,1,1,1
563074.3066,8843328.287,0.690414937,0.378006498,1.492632363,B,Horizontal,1,1,1
563144.3066,8843328.287,-0.230476298,0.858226816,1.587798359,B,Horizontal,1,1,1
563214.3066,8843328.287,-0.49114285,1.259098674,1.688789283,B,Horizontal,1,1,1
563284.3066,8843328.287,-0.374808831,1.668770504,1.80368234,B,Horizontal,1,1,1
563354.3066,8843328.287,-0.709377561,2.126246438,1.930919037,B,Horizontal,1,1,1
563424.3066,8843328.287,-0.68682,2.482192953,2.053093947,B,Horizontal,1,1,1
563494.3066,8843328.287,0.573475376,2.496229939,2.092793886,B,Horizontal,1,1,1
563564.3066,8843328.287,-0.367563155,1.933435209,2.147568927,B,Horizontal,1,1,1
563634.3066,8843328.287,-1.301238099,1.082472359,2.216682208,B,Horizontal,1,1,1
563704.3066,8843328.287,-1.279137856,0.22910614,2.254470935,B,Horizontal,1,1,1
563774.3066,8843328.287,-0.187411763,-0.337386838,2.246946624,B,Horizontal,1,1,1
563844.3066,8843328.287,0.564752295,-0.378374448,2.246946624,B,Horizontal,1,1,1
563914.3066,8843328.287,-0.387384896,-0.4743328,2.246946624,B,Horizontal,1,1,1
563984.3066,8843328.287,-0.567348358,-0.596325005,2.246946624,B,Horizontal,1,1,1
564054.3066,8843328.287,-1.010706379,-0.500221153,2.246946624,B,Horizontal,1,1,1
564124.3066,8843328.287,-1.008111531,-0.594474746,2.246946624,B,Horizontal,1,1,1
564194.3066,8843328.287,-0.925871245,-0.608916317,2.246946624,B,Horizontal,1,1,1
564264.3066,8843328.287,0.229801196,-0.328175848,2.246946624,B,Horizontal,1,1,1
564334.3066,8843328.287,-0.136246892,-0.266482494,2.246946624,B,Horizontal,1,1,1
